specid,ra,dec,plate,mjd,fiberid,z,zErr,snMedian_r,d4000_n,d4000_n_err
22864,245.40359,11.178118,2531,54572,437,0.3964643,0.0001100853,5.652061,1.899629,0.09761353
22865,245.98474,11.114675,2531,54572,515,0.3343585,7.011508E-005,8.394207,2.215874,0.115136
22866,246.01422,10.844094,2531,54572,516,0.3314751,5.931989E-005,11.44615,2.06126,0.07418761
22867,246.67214,10.901275,2531,54572,573,0.3461906,7.294338E-005,8.139512,1.93246,0.1025733
22868,247.14573,8.0565943,2532,54589,39,0.3952922,9.683592E-005,5.437059,2.421771,0.1741914
22869,246.86226,7.989278,2532,54589,111,0.399756,0.0001281628,5.273077,1.7726,0.08203849
22870,246.91582,8.3926387,2532,54589,115,0.3373435,8.806273E-005,9.113533,2.004214,0.06864237
22871,246.18587,8.3731013,2532,54589,265,0.3202134,0.000059358,9.551914,2.09211,0.07524252
22872,246.20274,9.9493635,2532,54589,384,0.3362564,8.30769E-005,7.234281,1.793607,0.08375975
22873,246.95395,9.5380292,2532,54589,474,0.3493,7.469249E-005,8.161927,1.871674,0.07247371
22874,247.25107,9.3726872,2532,54589,483,0.3753574,8.789822E-005,5.953359,1.887636,0.09682316
22875,247.9403,9.1178274,2532,54589,538,0.3292659,8.546578E-005,7.96213,2.068472,0.08502596
22876,248.06101,9.0468777,2532,54589,572,0.3280767,5.941586E-005,11.52721,2.024701,0.06097436
22877,247.96766,9.2275387,2532,54589,577,0.3983493,8.554324E-005,8.957615,1.944278,0.06393294
22878,249.69538,10.722613,2533,54585,8,0.3707583,0.0001148086,6.187934,1.695185,0.08739482
22879,249.75655,10.982535,2533,54585,13,0.3198833,8.072444E-005,8.243469,2.050914,0.0917424
22880,249.69908,11.211806,2533,54585,30,0.374827,7.671028E-005,10.22418,2.045974,0.06663749
22881,248.25046,11.780979,2533,54585,187,0.3377607,7.804822E-005,8.415091,1.903596,0.06774042
22882,248.69037,11.105982,2533,54585,220,0.3398875,8.731344E-005,6.898746,1.856447,0.08565414
22883,248.06188,11.719902,2533,54585,239,0.34431,7.249481E-005,10.93373,1.705601,0.04614614
22884,247.44483,12.453244,2533,54585,326,0.3229461,0.000075229,10.77007,1.938287,0.06159683
22885,248.59118,11.934969,2533,54585,469,0.3751854,0.00009463,8.770213,1.997596,0.07476427
22886,249.55748,11.611584,2533,54585,552,0.324,0.000050883,13.73402,1.973021,0.04881387
22887,249.21102,11.978421,2533,54585,616,0.3465534,7.140471E-005,12.45186,1.895639,0.04999749
22888,123.31543,8.1180713,2570,54081,38,0.3572266,0.00010144,7.638933,1.632221,0.0560728
22889,122.88612,8.1112975,2570,54081,71,0.363382,9.22679E-005,5.706853,1.80975,0.08942698
22890,122.66442,8.1058429,2570,54081,79,0.3632768,8.808829E-005,7.021759,2.09487,0.1171507
22891,120.52949,7.9121148,2570,54081,311,0.385837,6.536653E-005,6.970256,1.78262,0.08152036
22892,121.20695,8.3360935,2570,54081,433,0.335263,7.645663E-005,9.711974,2.075188,0.06941348
22893,122.82691,8.8056257,2570,54081,568,0.3678491,9.67696E-005,7.257071,1.884816,0.07743395
22894,123.03987,9.0486131,2570,54081,602,0.3322838,8.295054E-005,7.09123,1.991731,0.09054925
22895,124.25681,8.565564,2571,54055,197,0.3804647,0.0001033691,5.770917,2.334669,0.1382726
22896,124.5035,9.2163428,2571,54055,446,0.3277586,6.031664E-005,11.54123,1.862631,0.05110735
22897,124.56809,9.2794831,2571,54055,456,0.2223037,5.584427E-005,10.32612,1.864017,0.06829283
22898,125.78023,9.2614926,2571,54055,533,0.3965704,7.091418E-005,9.52956,1.806879,0.0507591
22899,125.73457,9.0929756,2571,54055,540,0.3939322,0.000132406,6.107937,1.858946,0.08138756
22900,126.06132,9.522474,2571,54055,638,0.309676,5.781745E-005,10.61534,2.052573,0.05925337
22901,128.65676,9.2572599,2572,54056,41,0.187291,5.093548E-005,12.74509,1.823679,0.05319162
22902,128.60962,9.6232233,2572,54056,55,0.3310156,8.138827E-005,8.699577,2.016477,0.0781507
22903,127.70606,9.0806236,2572,54056,67,0.3128247,6.877931E-005,10.03692,1.738525,0.05244675
22904,127.81725,9.1957911,2572,54056,75,0.3501732,0.000119434,7.978259,1.868433,0.07428749
22905,128.13816,9.3195943,2572,54056,92,0.4093358,0.0001457631,5.065482,1.98839,0.09673003
22906,127.41978,9.0658885,2572,54056,106,0.3146729,7.945461E-005,8.840118,2.137584,0.07571994
22907,127.7143,9.4714668,2572,54056,157,0.3796655,0.0001203669,5.154369,1.884515,0.1034293
22908,127.47018,9.4263285,2572,54056,175,0.3339562,9.001534E-005,7.50657,1.922923,0.07438101
22909,126.78636,9.3843024,2572,54056,202,0.3721392,6.14061E-005,9.8002,1.973692,0.06345703
22910,126.68219,9.1423235,2572,54056,280,0.373154,0.0001184924,6.216747,2.026167,0.09788124
22911,126.57506,8.7037605,2572,54056,313,0.3799047,9.458265E-005,5.900981,1.85409,0.08333276
22912,126.90875,10.326881,2572,54056,357,0.3703895,9.548607E-005,6.757643,1.800545,0.07415427
22913,126.42705,9.7094679,2572,54056,370,0.366112,0.000327533,7.743393,2.116665,0.08400626
22914,127.85354,9.7870783,2572,54056,470,0.327932,0.000083123,8.202026,1.806278,0.06507002
22915,128.33799,9.7022665,2572,54056,535,0.3328199,6.973438E-005,9.7925,1.912496,0.05772211
22916,128.49635,9.7181382,2572,54056,572,0.3538488,0.000081675,6.277526,2.011857,0.09667172
22917,129.1159,9.7287333,2572,54056,614,0.380612,8.877637E-005,6.174842,2.013144,0.09384955
22918,128.89645,10.164783,2572,54056,633,0.3793999,7.565544E-005,9.433919,2.109988,0.06199098
22919,131.03116,10.052578,2573,54061,103,0.3487071,0.0001065777,5.794848,1.963639,0.09609728
22920,130.88722,10.030664,2573,54061,152,0.3448405,0.0001188027,6.345525,1.787075,0.0866052
22921,129.76369,9.6223882,2573,54061,220,0.3248484,5.832665E-005,10.23536,1.964536,0.05977701
22922,129.83091,10.106338,2573,54061,222,0.3095146,8.255579E-005,6.927134,1.943975,0.08887218
22923,129.50411,10.381793,2573,54061,223,0.33019,9.935957E-005,8.143159,1.852744,0.06743342
22924,129.20625,10.373847,2573,54061,269,0.3805724,6.706026E-005,7.974387,1.932379,0.06353738
22925,130.15492,11.040889,2573,54061,369,0.3587098,0.0001241746,5.803432,1.799086,0.09295048
22926,130.33723,10.648179,2573,54061,480,0.3941212,8.951355E-005,7.859455,2.02273,0.07271193
22927,130.78242,10.4994,2573,54061,502,0.3959481,8.584281E-005,6.702344,1.775604,0.0672003
22928,131.32685,10.53138,2573,54061,558,0.3482222,7.216394E-005,7.636498,1.963093,0.07794083
22929,131.57111,11.317867,2574,54084,357,0.3596834,0.000085299,9.000493,1.874267,0.0577229
22930,133.11346,11.66177,2574,54084,523,0.4027412,0.000115883,6.055036,1.778337,0.06899271
22931,133.02996,11.88592,2574,54084,524,0.3565288,0.000073907,10.27254,1.970228,0.05243706
22932,133.47692,11.351757,2574,54084,577,0.3579535,7.126686E-005,7.801387,1.975719,0.071099
22933,133.90867,11.034256,2574,54084,624,0.3733922,9.49444E-005,5.418317,2.026769,0.1115705
22934,136.14267,10.995601,2575,54085,39,0.3644463,7.983026E-005,7.237233,2.05806,0.08618724
22935,134.87157,10.739113,2575,54085,91,0.3915097,9.17282E-005,5.934918,2.280836,0.1156036
22936,135.52874,11.008983,2575,54085,102,0.3495457,6.750178E-005,8.565396,1.860141,0.06518125
22937,134.43539,10.593878,2575,54085,140,0.3333288,7.709946E-005,6.806287,1.856359,0.08311946
22938,134.77033,11.281341,2575,54085,164,0.3143339,0.0001035209,6.452418,1.501057,0.05735263
22939,134.03556,10.537221,2575,54085,282,0.3891464,7.510519E-005,7.605769,2.059232,0.07844582
22940,134.0868,12.066055,2575,54085,321,0.3910333,0.0001307153,5.402144,1.998573,0.1168334
22941,135.55005,11.603545,2575,54085,547,0.3344835,8.599667E-005,7.396372,1.847423,0.08008321
22942,136.2719,11.639292,2575,54085,636,0.3483044,7.188832E-005,11.14282,1.901521,0.05256524
22943,138.69946,11.866376,2576,54086,36,0.4025746,0.0001294347,5.214078,1.955451,0.1013954
22944,137.32624,11.067124,2576,54086,45,0.3558008,0.000108491,6.085129,1.970916,0.08869694
22945,138.18349,11.330142,2576,54086,70,0.4008579,0.0001330111,5.226161,1.880227,0.0940038
22946,137.68264,11.648773,2576,54086,108,0.3576654,7.756412E-005,8.099722,1.781543,0.05824149
22947,137.72285,11.771965,2576,54086,116,0.364172,7.297705E-005,7.968228,1.685917,0.05693506
22948,136.80787,11.357795,2576,54086,165,0.3649813,7.112025E-005,7.391513,2.148771,0.08152746
22949,136.34042,11.123932,2576,54086,202,0.3650735,9.159362E-005,6.63645,2.071519,0.08396429
22950,135.85782,11.552167,2576,54086,318,0.333551,0.0001434177,5.931591,1.726346,0.07953662
22951,136.58502,12.659602,2576,54086,323,0.3516267,8.154232E-005,10.30489,1.996549,0.0563211
22952,136.3354,12.529866,2576,54086,336,0.351577,8.739077E-005,6.52473,1.878112,0.075624
22953,136.12398,12.351104,2576,54086,344,0.3521899,9.092744E-005,7.773557,1.984049,0.07635674
22954,136.76268,12.374377,2576,54086,428,0.3523283,8.982213E-005,6.99698,1.836319,0.08115278
22955,136.48417,12.469557,2576,54086,438,0.3946801,0.0001270197,8.675769,2.070607,0.06404539
22956,137.12209,12.21923,2576,54086,469,0.3412451,8.141938E-005,5.676542,2.062767,0.1122093
22957,137.12846,12.265795,2576,54086,470,0.3604445,9.727113E-005,5.556355,1.856359,0.09474486
22958,137.27863,12.306873,2576,54086,485,0.3698774,8.787908E-005,7.15624,2.00073,0.0841336
22959,137.28043,12.059564,2576,54086,497,0.3878902,8.673109E-005,5.994839,1.861634,0.08232231
22960,137.37733,12.105452,2576,54086,502,0.3935522,7.790906E-005,5.675501,2.016622,0.09974074
22961,137.86695,12.843349,2576,54086,529,0.3505912,8.772986E-005,6.810228,1.769435,0.07372669
22962,137.84888,12.211891,2576,54086,550,0.3552738,7.037958E-005,8.738323,1.997948,0.06760009
22963,138.01652,12.533977,2576,54086,563,0.3652525,8.00772E-005,8.246779,1.920854,0.06481457
22964,140.28826,11.763163,2577,54086,52,0.3366031,7.358881E-005,9.358994,2.030472,0.06872945
22965,139.66394,12.240652,2577,54086,175,0.3802699,0.0001429673,5.288913,2.166416,0.1235776
22966,139.24203,12.322578,2577,54086,222,0.331058,0.0001051204,5.350968,1.603422,0.07705677
22967,138.36616,12.471917,2577,54086,301,0.3991002,0.0001054149,5.802729,1.863701,0.09199478
22968,138.65761,12.395392,2577,54086,319,0.3663296,0.0001141257,6.552351,1.906854,0.0785704
22969,138.9439,13.040021,2577,54086,323,0.3108076,7.842589E-005,7.494474,1.871139,0.07323889
22970,138.54012,12.732987,2577,54086,341,0.3620196,7.216142E-005,8.331917,1.911044,0.06218321
22971,138.57595,12.96677,2577,54086,343,0.3622584,0.0001008367,6.434701,1.936576,0.08336276
22972,138.52051,12.578697,2577,54086,346,0.3635628,9.002577E-005,7.197545,1.955152,0.07486548
22973,139.46215,13.052441,2577,54086,367,0.3904117,7.626933E-005,9.491961,1.885276,0.04973416
22974,139.08719,13.100109,2577,54086,371,0.3758746,9.51218E-005,7.020012,1.948661,0.077351
22975,138.70367,12.737194,2577,54086,382,0.3932377,9.306365E-005,6.560866,2.031684,0.08483775
22976,139.80896,13.280621,2577,54086,401,0.3925487,0.0001009261,5.903744,1.724878,0.07215896
22977,139.77752,13.076108,2577,54086,411,0.3914774,8.566329E-005,6.825263,1.711589,0.06336609
22978,138.96721,12.713148,2577,54086,430,0.3742414,7.309576E-005,7.092572,1.96212,0.07372048
22979,140.02917,13.705759,2577,54086,459,0.3641206,0.0001127377,6.053432,1.906518,0.08812094
22980,139.28552,12.913943,2577,54086,465,0.3668917,7.323987E-005,8.549955,2.100445,0.07024615
22981,140.50769,12.606919,2577,54086,599,0.3884475,8.041493E-005,7.597427,1.941149,0.0702073
22982,141.15478,12.616273,2577,54086,622,0.3700435,9.837489E-005,5.705744,1.726473,0.08943504
22983,142.11251,12.533247,2578,54093,96,0.3375874,8.176579E-005,7.772767,2.029525,0.07616387
22984,141.8943,12.566931,2578,54093,168,0.3380735,0.0001112419,5.649018,1.71663,0.0786341
22985,141.9892,12.446296,2578,54093,208,0.3313263,9.810476E-005,6.683206,1.829564,0.07378282
22986,142.06447,12.130945,2578,54093,215,0.3913063,0.0001053859,6.48591,2.024831,0.07900517
22987,141.95237,12.313979,2578,54093,258,0.3565752,0.0001075889,6.469968,1.908098,0.0959425
22988,141.15038,12.539326,2578,54093,264,0.3548775,9.230473E-005,7.531035,1.820393,0.07969449
22989,141.68649,12.432017,2578,54093,292,0.3283736,7.469062E-005,6.754643,1.919056,0.08873451
22990,141.08743,12.260105,2578,54093,317,0.3915811,0.0001322688,5.676244,2.07259,0.1001257
22991,141.5716,13.033701,2578,54093,476,0.3598153,0.0001370704,6.237059,1.648144,0.07521657
22992,142.04605,13.348995,2578,54093,488,0.3970028,0.000099972,6.091309,1.70838,0.07100147
22993,143.75342,14.646793,2579,54068,72,0.3380333,7.076326E-005,8.906747,1.896294,0.06575353
22994,142.64315,13.812899,2579,54068,122,0.3498663,0.000096177,5.374487,2.199719,0.1366447
22995,141.84483,14.137026,2579,54068,285,0.3383766,0.0001046657,5.025508,1.727177,0.09605134
22996,141.80398,14.552493,2579,54068,296,0.3504239,7.475285E-005,8.009277,1.802593,0.06539639
22997,141.6842,14.728563,2579,54068,301,0.3702519,9.456847E-005,5.871928,1.965325,0.1045566
22998,141.61931,15.00411,2579,54068,311,0.370122,0.0001076779,6.19899,1.998124,0.1103998
22999,141.9376,15.307219,2579,54068,381,0.3592214,0.0001262468,6.101802,2.142567,0.1211417
23000,144.99401,13.322217,2580,54092,109,0.3306516,8.795779E-005,6.038012,1.9301,0.1021801
23001,144.99888,13.345006,2580,54092,114,0.3311643,5.762712E-005,9.590229,1.965018,0.05665691
23002,144.2129,12.498383,2580,54092,130,0.3341406,0.000115366,6.86201,1.675751,0.08274325
23003,144.80006,13.086497,2580,54092,143,0.3335605,7.99769E-005,6.01298,2.053067,0.1194008
23004,144.55122,13.354848,2580,54092,166,0.3348448,8.976313E-005,7.608597,2.06255,0.08579481
23005,144.41687,13.11697,2580,54092,167,0.3335985,8.472909E-005,9.398743,1.940908,0.06306158
23006,143.85302,12.516738,2580,54092,205,0.3337197,0.000072143,9.149131,2.164567,0.06869545
23007,144.02645,12.57124,2580,54092,211,0.3347399,7.719523E-005,6.788989,2.11221,0.09688476
23008,143.85171,12.805348,2580,54092,214,0.3846901,9.509687E-005,5.818347,1.757649,0.07364789
23009,143.90468,13.317246,2580,54092,221,0.3342656,8.680532E-005,6.488149,1.935375,0.08666794
23010,143.81473,13.25613,2580,54092,222,0.4103672,8.339169E-005,6.626242,1.929201,0.07222407
23011,144.05084,13.282521,2580,54092,233,0.3638979,0.000112416,5.364636,1.775146,0.09376974
23012,143.67175,12.527799,2580,54092,248,0.3364125,8.297049E-005,8.31254,1.978536,0.07261109
23013,143.82015,12.69185,2580,54092,255,0.3336376,0.0001106596,5.977573,1.73134,0.0879871
23014,143.71413,12.705592,2580,54092,260,0.3697856,0.000124004,5.439488,1.570262,0.07350448
23015,143.55144,13.265209,2580,54092,275,0.388889,0.0001109813,5.410989,1.877722,0.09808682
23016,143.25794,12.553036,2580,54092,286,0.2599448,7.752273E-005,8.371926,1.791217,0.08111137
23017,143.25775,13.713099,2580,54092,356,0.3720318,7.467032E-005,6.953347,1.974278,0.08219417
23018,144.4533,14.189576,2580,54092,415,0.3912194,0.0001033717,6.119333,1.915216,0.08565469
23019,144.96706,13.91274,2580,54092,511,0.3353124,0.0001097229,6.430869,1.883436,0.09693708
23020,145.02628,13.926774,2580,54092,515,0.3363509,7.597041E-005,8.950165,1.911328,0.06262664
23021,144.87287,13.809913,2580,54092,519,0.3350875,9.260113E-005,7.615503,2.09096,0.09102723
23022,145.17267,13.896107,2580,54092,560,0.376432,0.000092608,7.844027,1.796596,0.06283734
23023,145.29215,13.931576,2580,54092,581,0.3373731,0.0001137519,6.754226,1.97504,0.09916952
23024,145.47337,14.293593,2580,54092,603,0.35786,7.432315E-005,8.547575,1.92933,0.06903752
23025,145.26967,14.575598,2580,54092,605,0.3545509,6.566568E-005,9.378188,2.012599,0.06864885
23026,145.3707,14.137884,2580,54092,617,0.3425438,7.060067E-005,10.13316,2.131716,0.06837498
23027,145.66887,13.76757,2580,54092,629,0.342161,6.400242E-005,8.432213,1.799312,0.0637989
23028,146.51108,15.348739,2581,54085,27,0.3470879,9.839073E-005,6.499791,2.014119,0.1087884
23029,146.51658,15.435354,2581,54085,31,0.3419325,9.594858E-005,5.920096,2.134437,0.1429004
23030,146.50683,15.42081,2581,54085,35,0.3431524,0.0001076875,5.765486,2.210312,0.1610785
23031,145.71784,14.460352,2581,54085,46,0.3454355,0.000082098,8.655334,2.085886,0.08232178
23032,145.70918,14.499182,2581,54085,47,0.3401947,0.0001158028,5.369047,2.337064,0.1610826
23033,146.17621,15.312448,2581,54085,79,0.3423023,8.17534E-005,6.505856,2.079694,0.1023366
23034,145.26972,14.583165,2581,54085,98,0.3565797,0.0001025389,6.51505,1.842638,0.08469702
23035,144.56679,16.487283,2581,54085,330,0.4042916,0.0001364668,5.041709,2.112451,0.1300377
23036,144.1953,15.753332,2581,54085,392,0.3406316,9.069347E-005,6.555742,1.731449,0.08693876
23037,145.62673,16.443558,2581,54085,411,0.3644659,7.705355E-005,9.313498,1.867238,0.06186827
23038,144.69499,16.097221,2581,54085,427,0.325894,7.698661E-005,7.094711,2.030578,0.09701184
23039,144.67753,15.796552,2581,54085,439,0.366889,8.813673E-005,5.832995,1.91929,0.1036383
23040,145.6936,15.962411,2581,54085,510,0.3207308,7.749977E-005,5.902486,1.877503,0.09506166
23041,145.63276,15.576345,2581,54085,513,0.3580743,0.0001139008,6.073994,1.724372,0.07496534
23042,145.99201,16.00894,2581,54085,585,0.3340487,8.733309E-005,7.354007,2.069366,0.09410059
23043,146.57501,15.791446,2581,54085,632,0.3473709,0.0001084095,5.7187,1.97605,0.1233097
23044,146.66141,15.889557,2581,54085,633,0.3341293,7.643665E-005,7.272637,2.034772,0.09669414
23045,147.8611,13.551086,2582,54139,38,0.3726686,8.980108E-005,6.183599,1.835162,0.0939109
23046,147.85177,13.574852,2582,54139,68,0.372422,9.164953E-005,6.602775,1.893561,0.09471397
23047,147.56959,13.624547,2582,54139,111,0.3916135,0.0001115042,5.051318,1.658624,0.09372268
23048,147.47592,14.090993,2582,54139,120,0.3188617,0.000106379,5.799293,2.006817,0.1214555
23049,146.82601,12.947231,2582,54139,136,0.3783847,0.0001026213,6.083889,1.842501,0.08070896
23050,146.32425,12.767964,2582,54139,288,0.3802656,0.000104216,5.593109,2.186772,0.1510223
23051,145.88443,13.156339,2582,54139,289,0.3426446,7.783694E-005,7.239298,1.97532,0.1028295
23052,146.06337,12.843782,2582,54139,294,0.3420309,9.438989E-005,9.000607,2.089768,0.09238827
23053,145.5654,14.140032,2582,54139,307,0.3811909,8.32668E-005,6.925566,1.992896,0.08828861
23054,145.43813,14.092946,2582,54139,312,0.3615738,9.435666E-005,6.566761,1.750666,0.08234513
23055,146.13774,14.776876,2582,54139,331,0.3735607,7.678843E-005,5.595479,1.942901,0.09499341
23056,145.73927,14.507887,2582,54139,342,0.3402733,0.0001079849,5.552067,1.918988,0.1061182
23057,145.72158,14.48551,2582,54139,348,0.3399809,0.0001091101,6.119665,1.938817,0.1082342
23058,145.7466,14.380756,2582,54139,351,0.3449734,0.0001185623,5.924665,1.754992,0.09088192
23059,145.69671,14.397817,2582,54139,353,0.3447818,8.612232E-005,6.182841,1.769992,0.09312295
23060,145.6775,14.442232,2582,54139,354,0.3407958,8.959531E-005,7.570612,1.982836,0.09015691
23061,146.99231,14.648386,2582,54139,451,0.3360247,9.430381E-005,5.822713,1.966041,0.1065824
23062,146.93689,15.121348,2582,54139,454,0.3459255,7.441408E-005,8.137538,2.02058,0.07917237
23063,147.5404,14.609779,2582,54139,568,0.3739275,8.179351E-005,6.997564,2.011814,0.08500053
23064,147.69982,14.662841,2582,54139,572,0.3960838,8.969822E-005,6.057739,1.917437,0.09289099
23065,147.65326,14.902967,2582,54139,574,0.3434665,9.265012E-005,6.652233,2.130004,0.1163645
23066,147.59211,14.496854,2582,54139,598,0.3379065,7.966513E-005,9.94115,2.096664,0.07515857
23067,148.24472,14.254065,2582,54139,622,0.3453187,7.794137E-005,7.824801,2.424381,0.1264419
23068,148.9692,15.663659,2583,54095,19,0.4004359,0.0001165769,5.261594,1.913208,0.1015922
23069,148.0901,15.224087,2583,54095,42,0.3301917,6.389231E-005,10.19984,1.914185,0.05660707
23070,149.073,15.954975,2583,54095,70,0.3716903,9.420184E-005,7.294485,1.8894,0.07034119
23071,147.74241,15.029204,2583,54095,122,0.3502696,7.407134E-005,9.308865,1.788167,0.0507594
23072,147.76943,16.23875,2583,54095,192,0.3845158,0.0001206347,6.368954,1.818303,0.07632703
23073,147.69678,16.225308,2583,54095,196,0.3481109,6.908917E-005,7.601059,2.075731,0.08265664
23074,147.70195,16.032042,2583,54095,223,0.334172,8.784325E-005,5.97326,1.96352,0.09419689
